file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhinengkefuzhushou.tsx, fileName: IconSCzhinengkefuzhushou.tsx, size: 1789, 后缀: .tsx
file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ConnectedPage/NewTemplatePage/components/WaSystemTemplateItem/index.tsx, fileName: index.tsx, size: 11085, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ConnectedPage/PresetTemplate/index.tsx, fileName: index.tsx, size: 2822, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/StylePopover/index.module.less, fileName: index.module.less, size: 983, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/PersonNotExist/index.module.less, fileName: index.module.less, size: 606, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Chatroom/InputBar/index.tsx, fileName: index.tsx, size: 18769, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/userTag.ts, fileName: userTag.ts, size: 4368, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCtiewenliuyan.tsx, fileName: IconSCtiewenliuyan.tsx, size: 1637, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/MobileDrawer/index.module.less, fileName: index.module.less, size: 559, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ConnectedPage/NewTemplatePage/components/EmptyTable/index.module.less, fileName: index.module.less, size: 636, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/setDeliveryAddress.ts, fileName: setDeliveryAddress.ts, size: 1067, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaFrame99470.tsx, fileName: IconSCaFrame99470.tsx, size: 1773, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/GenerateUrlModal/index.less, fileName: index.less, size: 112, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/AiChatAnalysis/views/OriginalText/index.tsx, fileName: index.tsx, size: 6922, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ConnectedPage/NewTemplatePage/components/EmptyTable/TableEmptySvg.tsx, fileName: TableEmptySvg.tsx, size: 1969, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/ScrollSLTableHoc/index.module.less, fileName: index.module.less, size: 89, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/constant/index.ts, fileName: index.ts, size: 6291, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/SelectedList/index.tsx, fileName: index.tsx, size: 9148, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/sagas/instantMessage/getConversation.ts, fileName: getConversation.ts, size: 1213, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/AiChatAnalysis/interface.ts, fileName: interface.ts, size: 2041, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/model/index.ts, fileName: index.ts, size: 3973, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/index.ts, fileName: index.ts, size: 140, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/uploadTransferProof.ts, fileName: uploadTransferProof.ts, size: 844, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/ColorPicker/index.tsx, fileName: index.tsx, size: 1643, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCicondiscountsGift.tsx, fileName: IconSCicondiscountsGift.tsx, size: 1422, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCmcChatAssistant.tsx, fileName: IconSCmcChatAssistant.tsx, size: 1781, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyList/index.tsx, fileName: index.tsx, size: 21590, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/components/ChatWidgetIntroduce/index.module.less, fileName: index.module.less, size: 1511, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/store/messageCenter/state.ts, fileName: state.ts, size: 6882, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/SLInsertableTextArea/SLInsertableEditor/typings/index.tsx, fileName: index.tsx, size: 468, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Icons/NoMessage.tsx, fileName: NoMessage.tsx, size: 3777, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/pages/CreateTemplate/components/MessageView/index.tsx, fileName: index.tsx, size: 1558, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScBell.tsx, fileName: IconScBell.tsx, size: 1434, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/BroadcastSendTarget/LineBroadcastSendTarget.tsx, fileName: LineBroadcastSendTarget.tsx, size: 10012, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyEdit/index.tsx, fileName: index.tsx, size: 25961, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/components/ChannelItem/index.tsx, fileName: index.tsx, size: 718, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/store/manualOrder/lastCheckoutInfo.ts, fileName: lastCheckoutInfo.ts, size: 322, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Chatroom/InputBar/index.module.less, fileName: index.module.less, size: 2690, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/vite-public/favicon.ico, fileName: favicon.ico, size: 3150, 后缀: .ico



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/reducers/index.ts, fileName: index.ts, size: 887, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/getInstantMessages.ts, fileName: getInstantMessages.ts, size: 1222, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCchannelMessenger.tsx, fileName: IconSCchannelMessenger.tsx, size: 1773, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/actions/remark.ts, fileName: remark.ts, size: 1644, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/NoPermissionPage/index.module.less, fileName: index.module.less, size: 684, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCxiaoximoban.tsx, fileName: IconSCxiaoximoban.tsx, size: 2247, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/hooks/useBroadcastFn.ts, fileName: useBroadcastFn.ts, size: 7473, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/UserProfile/CardItem/index.module.less, fileName: index.module.less, size: 1350, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/actions/instantMessage/index.ts, fileName: index.ts, size: 1405, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/tabs/sagas/index.ts, fileName: index.ts, size: 147, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScCircleTickFill.tsx, fileName: IconScCircleTickFill.tsx, size: 1734, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/pages/CreateTemplate/components/MessageEditor/index.tsx, fileName: index.tsx, size: 12194, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/clearCurrentConversation.ts, fileName: clearCurrentConversation.ts, size: 328, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/udb/sagas/index.ts, fileName: index.ts, size: 272, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyList/TagsRender/index.module.less, fileName: index.module.less, size: 998, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/ShopCartLink/index.tsx, fileName: index.tsx, size: 6521, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/isNotEmpty.ts, fileName: isNotEmpty.ts, size: 233, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/helper/pickCartData.ts, fileName: pickCartData.ts, size: 1505, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastIndex/components/TemplateModal/index.module.less, fileName: index.module.less, size: 1292, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/FbIceBreaking/index.tsx, fileName: index.tsx, size: 483, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/UserProfile/Tags/TagEditor.module.less, fileName: TagEditor.module.less, size: 669, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCdingxuan1.tsx, fileName: IconSCdingxuan1.tsx, size: 1281, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/instant/container/ChatRoomBar.module.less, fileName: ChatRoomBar.module.less, size: 3108, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/updateCartItem.ts, fileName: updateCartItem.ts, size: 2022, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScExport.tsx, fileName: IconScExport.tsx, size: 1334, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/ContentLibraryEdit/components/MessageContainer/index.tsx, fileName: index.tsx, size: 9445, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/static/search-no-result.png, fileName: search-no-result.png, size: 21125, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/orderRemark.ts, fileName: orderRemark.ts, size: 375, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/AiAssistant/interface/index.ts, fileName: index.ts, size: 1442, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCfukuan1.tsx, fileName: IconSCfukuan1.tsx, size: 2791, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCguangbobaogao.tsx, fileName: IconSCguangbobaogao.tsx, size: 1399, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCyichu.tsx, fileName: IconSCyichu.tsx, size: 1034, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/constant/fbAndIgBroadcast.ts, fileName: fbAndIgBroadcast.ts, size: 1644, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/.yarn/releases/yarn-1.22.4.js, fileName: yarn-1.22.4.js, size: 5097934, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/config/iconfont-template.ts, fileName: iconfont-template.ts, size: 3782, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/rootSaga.ts, fileName: rootSaga.ts, size: 975, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Popup/index.module.less, fileName: index.module.less, size: 1344, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/IM/main/HummerWrapper/index.tsx, fileName: index.tsx, size: 884, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/hooks/useContentLibrary.ts, fileName: useContentLibrary.ts, size: 5451, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/global.less, fileName: global.less, size: 655, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/getUserProfileDetails.ts, fileName: getUserProfileDetails.ts, size: 1523, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/sagas/deliveryAddress/getCountry.ts, fileName: getCountry.ts, size: 1164, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconTaglDelete.tsx, fileName: IconSCiconTaglDelete.tsx, size: 1228, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/reducers/error.ts, fileName: error.ts, size: 1077, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCbianji.tsx, fileName: IconSCbianji.tsx, size: 1296, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/Tags/ManageTags/ModalContent.tsx, fileName: ModalContent.tsx, size: 6084, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/hooks/useDeleteChatroomMsg.ts, fileName: useDeleteChatroomMsg.ts, size: 3884, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/index.ts, fileName: index.ts, size: 2963, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/sagas/personalInfo/index.ts, fileName: index.ts, size: 425, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/manualOrder/views/OrderCheckout/utils.ts, fileName: utils.ts, size: 429, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/scripts/test.js, fileName: test.js, size: 1352, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/getOrderMessages.spec.ts, fileName: getOrderMessages.spec.ts, size: 4686, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconChatPic.tsx, fileName: IconSCiconChatPic.tsx, size: 2171, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/manualOrder/components/LoadingMask.module.less, fileName: LoadingMask.module.less, size: 274, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/MOAIToolBox/components/Tabs/index.module.less, fileName: index.module.less, size: 946, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/options/interface.ts, fileName: interface.ts, size: 179, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/icon-line.png, fileName: icon-line.png, size: 27687, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/SystemMessageEditorForm/index.tsx, fileName: index.tsx, size: 9108, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/getUserTag.ts, fileName: getUserTag.ts, size: 484, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCshangchuan.tsx, fileName: IconSCshangchuan.tsx, size: 1355, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/multiUpdateDoneStatus.ts, fileName: multiUpdateDoneStatus.ts, size: 1115, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaGuanjianzikaiqi1.tsx, fileName: IconSCaGuanjianzikaiqi1.tsx, size: 1715, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCportrait4.tsx, fileName: IconSCportrait4.tsx, size: 3857, 后缀: .tsx
